,title,price,link
203,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 64 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","69,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTY3NzQ3NDEzMTQ5NDEwOjE3MjU3OTA5Njc6c3BfbXRmOjMwMDE0ODUzNDg3NTMzMjo6MDo6&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXR9HQM%2Fref%3Dsr_1_75_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.QXK4zj89i9tW2ou8oKh9NUGbh_u6eORl0uY7Hq7aMjPmo-vC9DqZeaBpclYCDN5pYPadOYhA1peEGOQten9lcViPj1zU3ku0cypQhh3OmQv9HMpz9hGjpLz1mP_HwEfTaZa2UNqu18nX_dE6kKWEACEXySDX5njpMiLlbQ_7AR7eow4t7cWqiPEyjZDEJMUk-YOnMrZeWvwio-SDBBkaSkXCNLWcdjnz95v8zV2Jdmw.VSHD1Su1g2mo84lMFoTkqfT2MiZPk50CVsrIgRRuEOQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725790967%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
204,"Lenovo IdeaPad Flex 5 12th Gen Intel Core i5-1235U 14""(35.56cm) WUXGA IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Fingerprint/FHD Camera/Alexa/3 mon Game Pass/Grey/1.5Kg), 82R700JJIN  ","64,490",https://amazon.in//Lenovo-IdeaPad-i5-1235U-Fingerprint-82R70069IN/dp/B0B7RZCVLC/ref=sr_1_152?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.o9pJu9STFfo9Z85aTIhs9bROQN1dfkyOh0h3rehkjEyJ8fK_40E6G6rP3bw0fmK_3hPRY20bekuA2kwc7UGzm6WUtubuUtY-Jbcc6uoOOZi0t-SzV_A8CaQqP0Hxeq_ju6cQ2hZU_g4_BHPeg34_VhZOgnhvhRxa2--hjmTkSiBIc2k45C8uQZIt28Y9LPbnL1EshaTuniwnYbymZ1zISwHrS2XLZb6Mpvs4gKOHkm8.ixs2H-pbLOBBZVVNZczoca5EBwxrJ4opkoL8Mp10lmw&dib_tag=se&keywords=laptop&qid=1725791014&sprefix=lapt%2Caps%2C403&sr=8-152
205,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (8GB RAM/2 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDQ1OTQzMzE2NjE0OTA4OjE3MjU3OTExMDE6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MzMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC43DG63%2Fref%3Dsr_1_257_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.0JGBPCd9_6fgTmzKWwYol8y0xnDwCeHBY4u8IXaGPS8FzFB5zuBmmFT63kiwG3dOQKleTp72bEPggJEuURtODDjYOTXRxIfFJka9FAmOjEENqIiG38rMY17klClam-2MvVvMGfDIVQB0r8rj1vtnFAFG7D_sfVYk1o7BUmFmOaBHIBS6PpRxfbQvEOXu0SJWck3pIStFwWrQo8ej3lYHVo_RREol9iyd2qiXkN--ED4.CMBDlZaUTeUiua3nXcdcvRT_SZcpNZKONn-F8MF0P10%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725791101%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
206,"HP ZBook Studio 12th Gen Intel Core i9-12900H 16 inch(40.6 cm) WUXGA Display Creator Laptop 400 nits/32GB RAM/1TB SSD/NVIDIA GeForce RTX 3080 Ti 16GB Graphics/Win 11/MSO/B&O/FPR, G9 Workstation PC  ","3,79,793",https://amazon.in//HP-ZBook-Studio-G9-Workstation/dp/B0C1CNB859/ref=sr_1_212?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.eu8_tfGXnF5ZMawgXzcgTlO9hyydSeO8aka2la_iYzwrW7-XVxXqfBEsK4bRExKuUmljfG2dAjwcxk-iGSijJn_V3k4ntGTziGcirdIzJMv3-KI_Wws73d1Vy1aVVNFLJSSnWMjBa68ErKDAMc28lwxaa_l4JNxOKPObK1YbtCZPgLEnxYsMY4FebD9Hub0JFzJaqmCmiQn7CtEgcypNnjURiOzgp7CnTVdH7YqOutA.5NDiQfOP-q-ARqZHzGUAC5nIKrCHBP50ayyOdcf0qJU&dib_tag=se&keywords=laptop&qid=1725791045&sprefix=lapt%2Caps%2C403&sr=8-212
207,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","77,480",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CHJJZ9G8/ref=sr_1_50?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.pgwxnnn8oKaiukHbglrzfQfympBGeyZIPayBy8xYokrXDkfYXrpGn5PUW4zjYrCbKE8REGp0VEV0qWUnnH78oV3qyhZL1K_YAssahhSr5FQKNyof-u7r1li1bIuQ5YVzsx-_Fp-OyaZIyq04nTKT8qC1oZiVSfQyQtDMEvHYWwrlPhNqGkuxkuQbC9IMto4NwB1TJCLQacmRyAMFhrFBgFn0NXMLDfNaCT8wF_3vRWM.iU-InOZHqbTybnOASXvwBT-rpwa5dwReZWXXUAD6GU0&dib_tag=se&keywords=laptop&qid=1725790945&sprefix=lapt%2Caps%2C403&sr=8-50
208,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_134?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.kYffEl63eDqJ2e5FpMw63o3hr6MRwY8DvlEy0yabZHvdX4w2DFSg29mdLGlS3sS_8BKEbQ13uDkTYeYmL5FCEJXPm69Zx2Kl1hECPiANZr5S_x8zk2mUksuOTkMLnZ1quGQTyxd5vKJvBmj7TmvOqkaTdY-k3zhzsUJ5W-ypsBFQTuDL_8ntgD9rZ2uVRihH6a-fjDnMSRtG7Ofluxa317Ii8PpXMYu4A5LOcxYFAgc.6Qw9GQXn8eoXRYBEkwwwuI-S2ndNhn4HloD41CjGgv0&dib_tag=se&keywords=laptop&qid=1725791006&sprefix=lapt%2Caps%2C403&sr=8-134
209,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","46,990",https://amazon.in//Dell-Laptop-i5-1235U-Processor-Spill-Resistant/dp/B0D2DNCMB4/ref=sr_1_148?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.o9pJu9STFfo9Z85aTIhs9bROQN1dfkyOh0h3rehkjEyJ8fK_40E6G6rP3bw0fmK_3hPRY20bekuA2kwc7UGzm6WUtubuUtY-Jbcc6uoOOZi0t-SzV_A8CaQqP0Hxeq_ju6cQ2hZU_g4_BHPeg34_VhZOgnhvhRxa2--hjmTkSiBIc2k45C8uQZIt28Y9LPbnL1EshaTuniwnYbymZ1zISwHrS2XLZb6Mpvs4gKOHkm8.ixs2H-pbLOBBZVVNZczoca5EBwxrJ4opkoL8Mp10lmw&dib_tag=se&keywords=laptop&qid=1725791014&sprefix=lapt%2Caps%2C403&sr=8-148
210,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN  ","24,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005EIN/dp/B0CCS3F5LX/ref=sr_1_251?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.CW91f3WgQEctaDq1Cos5qJoHXVpe-leaobBAxhmp5UCDhHOtbpblfx8jhOkST1JtixgR4zT5Tms804VZjlRrgdNa0I-eFIiWMkod3iaggX9zAz09CQjKvxPtrxkzQKeWKbtTWeFI8_iOzkNh2CQIJVkiRzEI0Ye57eo80VuctPjzpD2ox_1u_hGimbPdM9J44MNUqzMX5bV13UaqSyxFverev6d_rO1mBwJi8SLwPbc.SffMJZMOaSNAwUpIw-E0GNbjs6C_SmgD3UnnsHwi-cA&dib_tag=se&keywords=laptop&qid=1725791086&sprefix=lapt%2Caps%2C403&sr=8-251
211,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","25,980",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_196?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.eu8_tfGXnF5ZMawgXzcgTlO9hyydSeO8aka2la_iYzwrW7-XVxXqfBEsK4bRExKuUmljfG2dAjwcxk-iGSijJn_V3k4ntGTziGcirdIzJMv3-KI_Wws73d1Vy1aVVNFLJSSnWMjBa68ErKDAMc28lwxaa_l4JNxOKPObK1YbtCZPgLEnxYsMY4FebD9Hub0JFzJaqmCmiQn7CtEgcypNnjURiOzgp7CnTVdH7YqOutA.5NDiQfOP-q-ARqZHzGUAC5nIKrCHBP50ayyOdcf0qJU&dib_tag=se&keywords=laptop&qid=1725791045&sprefix=lapt%2Caps%2C403&sr=8-196
212,"Apple MacBook Air Laptop M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey  ","71,990",https://amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_31?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.jQ45rSAalgADLrFuRMzgY1lQQSHxwAD_09lLsLZuaXlrpY52Bx8Ww16gimTfhMAVWC1W4vlpeXC8fqRqDpwxL-WSFLrByoiyMY_N8RP2ULMTIYMIwr3syHz2tWYUQZOIedsns_uQAvufOZO8iXn_V8VKvORse0jS5MCOTOE6hdJl8cuU9kbXxayX7P_XAETpVMntqhg4CwH0OnVjjBlsRPlQ7RPvj14xUR80DqVzFzc.Gi_HC8p1w006s6VmtskiB2oTV0oonWF7LDW04b1NezI&dib_tag=se&keywords=laptop&qid=1725790928&sprefix=lapt%2Caps%2C403&sr=8-31
213,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/1TB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY039W  ","53,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY039W/dp/B0D3LZPSD7/ref=sr_1_294?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.XtBGdxVRPSztlojdUWGoXDUOqGyxH68FdN1yxuYkqJgLD7NdFGKotDnizLqPyJZZP4aRjxCCbDJ9jDiUa65z73Zfeo2tFQHJrZDturIkbx3a1CcQpooGR08SI1f34JncpB4odc2a0seIGXSICPBVqvm7mfliKKctxcCyfRZQ4V724SLIMaDP7ve1Fc9qCzwPenabAzyqrAG9IPBeq5v9viJSc2Zoe2MMlEJZmhxWVjg.Fdcbq6TOiEXo4UDa8vN8d572DomVWBZtxWghSjjqHpM&dib_tag=se&keywords=laptop&qid=1725791128&sprefix=lapt%2Caps%2C403&sr=8-294
214,"Dell XPS 9320 Laptop, Intel Evo platform powered by Intel Core i7-1360P Processor/32GB LPDDR5/1TB SSD/13.4""(34.03cm)UHD+ Touch/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Platinum Silver/1.24KG  ","2,02,590",https://amazon.in//Dell-platform-i7-1360P-Processor-Platinum/dp/B0CBKY79M8/ref=sr_1_177?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.RQAUexYmgJ1v1IhzIMRU8bd-R8i1cttef0w8pJ2uSDn5wPFFFHI9x-g1jl4HXepHNJTMd_iUwg5fUmAulRU9XBr2yKJ2hmlY-s9EFAYEyMKa1PL9IucRrw_Z2EAnWdy21dmEbRF5IXT9X5YSG9On48y4Rjt27Cg3F5vYWf0CT89S4mAxAxldQjOfV2Yn73MI1_bpri5H6T7Z5caMszFOaWbLw0rFbZXIPqM0u2md_Ps.wNOswZyLoXsqrhFNCpoo99leBv12R6km6s3wmU02Awc&dib_tag=se&keywords=laptop&qid=1725791023&sprefix=lapt%2Caps%2C403&sr=8-177
215,"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 4GB Graphic Laptop (64 GB DDR4 RAM/512 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","45,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODM2NzM1Nzg0MTA2MzA5OjE3MjU3OTA5OTc6c3BfYXRmX25leHQ6MzAwMjYwODE4ODM5MzMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNTJCC%2Fref%3Dsr_1_114_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.GeIc5KKZudlFS8eUoOR0RyUhXann5WEujGaLtUQjNozM4VW5BGv-9-HCmbAcoJZyJG91W55iK1RSxaYfk437xO2_iEgC1BT9Ouc5OkG1V4ryPCxeSiyb6V4R1ysxJaR2qsipwJgACggaaAghDou_u76lf41wmqayKgAYDSmTKQpLiz-LbGtTJ_0c9wh_4tAWIRF8dembhl1H5mX2WDrbZ5wnAmnVuKSHmP9nffQt2I0.lzrVbYeSBVBADp-V7hfq5z-mT338WUnLLECXXsK4ygE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725790996%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
216,"Dell [Smartchoice] G15 5530 Gaming Laptop, Intel 13th Gen i7-13650HX/16GB DDR5/1TB SSD/NVIDIA RTX 4060, 8 GB GDDR6/15.6"" (39.62cm) FHD 165Hz/4-Zone RGB Backlit KB/Dark Shadow Gray/Win 11+MSO'21/2.65kg  ","1,28,490",https://amazon.in//Dell-Gaming-i7-13650HX-39-62cm-Backlit/dp/B0CDBPD5MX/ref=sr_1_229?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.cF0yJL9ja4jCKliKXvVchPDYhV3nev5gMpgWbXinSycnt3FFCZ0CnRa6fTOEvTk8tkQWge3asUkbYq5zuaExKGuoBVRZKqjQsdYLohjnYkmu1y5IJy0jSso3Fe74KYRNbwBJxmhJd1yZdVFkpAXU0b2C_eac7c-D29oZw6PRzeg4hHTMezKPTZq0pmDApAwXXEt6SXOXyORLZ8zb-Kscb7CeKBPLvr_7_D29Oo5URhk.hlvwhP1IED-xJ62h-Z9XCP-EvryQRX1qB__I1gf1qv8&dib_tag=se&keywords=laptop&qid=1725791077&sprefix=lapt%2Caps%2C403&sr=8-229
217,"HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook (11.6 Inch, Black, 1.34 Kg)  ","12,990",https://amazon.in//HP-Chromebook-MediaTek-MT8183-Storage/dp/B0DBLRLL9B/ref=sr_1_85?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.rGdf6sz14b0Hyak-3BsVaQ_2Wvk6zKUkiJyA7V0QDvw3YPrn7-bDaI164aXo2KvQY6ibpt5N3Zi830zCdboaYTGRQY-XhgChAhlb9uTgVYQ9oMREkKx5LVc1pDRsGmQEub38bMoxyodvLK7vx_7BFZZ_aJYiUdwHyGQkAa4It_4ZPSFF9PGA5k6HBEgs7fUWT49uAcX5BQRJquxfR9WZlZM1s8m1IN1v1gKDlxRTsI8.VYtTiEALtF0jrRwUvmKd4n6omCMYf7P7QH6_L0KueeM&dib_tag=se&keywords=laptop&qid=1725790979&sprefix=lapt%2Caps%2C403&sr=8-85
218,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","25,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_20?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCtWhWnTuUSWK7gkdgH0aohxm1fEl1kRPycwN6j8cBIazSFXu7tJlimt0vU-z4vhcSKE9S6we1MEOlPSP3RGUBBj_IzOmnRsdRt6eMr_peOPhdobu4Y9pimozJZsyGZshh5S7Q4ZdgILRxckSBaSWK0xFqp-rNEV510eX6aUROX4T-FjVJoRCVHuVkMTIKeJBkQzZrQAkCn4ZV6_5tDZa80.cKTFgcoCqgzXMt28Sc6MtsgEFPeKjnCqZZOa5e4i3W4&dib_tag=se&keywords=laptop&qid=1725790884&sprefix=lapt%2Caps%2C403&sr=8-20
219,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 month Game Pass/Cloud Grey/1.89Kg), 82XF003JIN  ","75,990",https://amazon.in//Lenovo-IdeaPad-13700H-Backlit-82XF003JIN/dp/B0C9HV8L6G/ref=sr_1_272?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.LTbh0TfVMtdXolyl_82YIlZJyIbT2XI-eVUzfUL8izAXWsBX2n-bhLQJGqeAPUgxWVz4rTvRMmNzn-oE5WSAYVy7BD84ggHTBQHGz7Ey4ykSsX980FWsbfDK9N1zzZrgA474_JnYhD0_0aIdH80xIrI5_EMpfzzcCMsm2BaiiQg4pct65A9KyGbWCe0G8_rlhzWzxPPinNlLWbsVnEKIxh98bC3UqcprJQQql5uxv0A.X3zxSTQ0rmMfqmq2vI8ubK1DgHoS1GuyA9pmsr6gtvE&dib_tag=se&keywords=laptop&qid=1722953450&sprefix=lapt%2Caps%2C403&sr=8-272
220,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK522WS  ","36,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK522WS/dp/B0BTWFM4FS/ref=sr_1_260?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.LTbh0TfVMtdXolyl_82YIlZJyIbT2XI-eVUzfUL8izAXWsBX2n-bhLQJGqeAPUgxWVz4rTvRMmNzn-oE5WSAYVy7BD84ggHTBQHGz7Ey4ykSsX980FWsbfDK9N1zzZrgA474_JnYhD0_0aIdH80xIrI5_EMpfzzcCMsm2BaiiQg4pct65A9KyGbWCe0G8_rlhzWzxPPinNlLWbsVnEKIxh98bC3UqcprJQQql5uxv0A.X3zxSTQ0rmMfqmq2vI8ubK1DgHoS1GuyA9pmsr6gtvE&dib_tag=se&keywords=laptop&qid=1722953450&sprefix=lapt%2Caps%2C403&sr=8-260
221,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMjA0MTMwOTQ0MTUyNjk1OjE3MjU3OTEwNDU6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0NzMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46V1CC%2Fref%3Dsr_1_194_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.eu8_tfGXnF5ZMawgXzcgTlO9hyydSeO8aka2la_iYzwrW7-XVxXqfBEsK4bRExKuUmljfG2dAjwcxk-iGSijJn_V3k4ntGTziGcirdIzJMv3-KI_Wws73d1Vy1aVVNFLJSSnWMjBa68ErKDAMc28lwxaa_l4JNxOKPObK1YbtCZPgLEnxYsMY4FebD9Hub0JFzJaqmCmiQn7CtEgcypNnjURiOzgp7CnTVdH7YqOutA.5NDiQfOP-q-ARqZHzGUAC5nIKrCHBP50ayyOdcf0qJU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725791045%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
222,"(Refurbished) Fujitsu Laptop H770 Intel Core i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (8GB RAM/128GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","24,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjQ5OTExMDExNDQyNzY6MTcyNTc5MDk3OTpzcF9hdGZfbmV4dDozMDAyODYzNzAxNzU4MzI6OjA6Og&url=%2FRefurbished-Fujitsu-E3-1505M-Processor4GB-Graphic%2Fdp%2FB0DC463T7N%2Fref%3Dsr_1_81_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.rGdf6sz14b0Hyak-3BsVaQ_2Wvk6zKUkiJyA7V0QDvw3YPrn7-bDaI164aXo2KvQY6ibpt5N3Zi830zCdboaYTGRQY-XhgChAhlb9uTgVYQ9oMREkKx5LVc1pDRsGmQEub38bMoxyodvLK7vx_7BFZZ_aJYiUdwHyGQkAa4It_4ZPSFF9PGA5k6HBEgs7fUWT49uAcX5BQRJquxfR9WZlZM1s8m1IN1v1gKDlxRTsI8.VYtTiEALtF0jrRwUvmKd4n6omCMYf7P7QH6_L0KueeM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725790979%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
223,"(Refurbished) Dell Latitude 7310 (Core i7-10610U 10th Gen/ Ram 16 GB/ SSD 512 GB/ 13.3""/ Win- 10 Pro)- 1 Year Warranty, Notebook - Full HD - 1920 x 1080 -1.8GHz Hexa-core (6 Core)  ","34,500",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NjUzNTc4ODE1ODk5NjM2OjE3MjI5NTM0NzI6c3BfYXRmX25leHQ6MzAwMjgwMTQwNTk1MzMyOjowOjo&url=%2FRefurbished-Dell-Latitude-i7-10610U-Warranty%2Fdp%2FB0D9BQFVBF%2Fref%3Dsr_1_274_sspa%3Fcrid%3D31O7TOIT00HGT%26dib%3DeyJ2IjoiMSJ9.90CQQhVPQvAYI9jKI1poAnjxtL5yrHty73wFuiBzJ59XETxfcEREtGTzHlUpZ74KUdIw6l7cmZYKosoUo2IQ5AwcYJa1y25-JxL6DtfIjtQfokISBFKbiIrzWafUeNkoEUGxdtDPnJBFd8Mb6murzTTFXz6Gc65W_R4YCOtaxATkzlnNYUiC8qiEsII6OVkfK8PB8JDyGlcSxkbXw8LAAX0ADhqmIrRLerHnKMuO1h4.xWxKfy_q80edeIXYhPLfnMPjXMbx2qi5syNj7i4RrNI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722953472%26sprefix%3Dlapt%252Caps%252C403%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
224,"HP Pavilion Aero, Lightest AI PC, AMD Ryzen 7 8840U, 13.3-inch, WUXGA, 400 nits, 16GB LPDDR5x, 512GB SSD, AMD Radeon Graphics, 5MP Camera, Poly Studio, MSO 2021 (Win 11, Silver, 1 kg), bg0017AU  ","79,990",https://amazon.in//HP-Pavilion-Lightest-13-3-inch-graphics/dp/B0D2HNMB22/ref=sr_1_258?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.za3aHapoAb-4c29wq-klGLSm58juAMWkAzIR8rz8zya_S_ecZvrR7occinPnuJqqJKDZMvXqlJlomdgjWpOzW4uhtc8BXZIxHRJc8RSqlJNuHPKHfpx94jKsym6d4czo-yxgrnYzMjZYtOvNA6Db1aQOKxOywOdRpVd9e2qnO19OGqH80SxtBcsY7wTwYlawTnSjSNd8PKv0qAn-H9gXqyI79xB4TOSMQBbcri9c8Co.Yr1ehOYtGDwkgYWcN9f2AA0VLvvAgAgWMMFxKZJ6Wcg&dib_tag=se&keywords=laptop&qid=1722953404&sprefix=lapt%2Caps%2C403&sr=8-258
225,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","60,000",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_118?crid=31O7TOIT00HGT&dib=eyJ2IjoiMSJ9.GeIc5KKZudlFS8eUoOR0RyUhXann5WEujGaLtUQjNozM4VW5BGv-9-HCmbAcoJZyJG91W55iK1RSxaYfk437xO2_iEgC1BT9Ouc5OkG1V4ryPCxeSiyb6V4R1ysxJaR2qsipwJgACggaaAghDou_u76lf41wmqayKgAYDSmTKQpLiz-LbGtTJ_0c9wh_4tAWIRF8dembhl1H5mX2WDrbZ5wnAmnVuKSHmP9nffQt2I0.lzrVbYeSBVBADp-V7hfq5z-mT338WUnLLECXXsK4ygE&dib_tag=se&keywords=laptop&qid=1725790996&sprefix=lapt%2Caps%2C403&sr=8-118
